Country_encoded,EdLevel_encoded,YearsCodePro,Employment_encoded,Salary
144,0,7.0,0,19728.0
8,2,7.0,0,50136.0
36,1,9.0,0,73615.0
62,0,2.0,0,5026.0
62,0,4.0,0,7536.0
71,0,1.0,0,37776.0
94,2,9.0,2,75000.0
62,2,6.0,0,9773.0
118,1,14.0,0,33972.0
118,1,4.0,0,15096.0
8,0,10.0,0,62048.0
62,0,1.0,0,4887.0
98,0,2.0,0,6300.0
60,1,25.0,2,19632.0
62,1,3.0,0,7536.0
135,0,23.0,0,117618.0
112,0,6.0,0,37969.0
132,0,6.0,0,14184.0
99,0,3.0,0,39996.0
50,1,5.0,0,389148.0
118,0,2.0,0,22644.0
136,1,3.0,0,67092.0
36,2,3.0,0,33780.0
50,0,19.0,0,71340.0
64,1,5.0,0,17100.0
62,2,3.0,0,16754.0
136,1,3.0,0,737364.0
50,1,7.0,0,51617.0
131,0,1.0,0,17836.0
151,0,5.0,0,2000000.0
126,2,6.0,0,31128.0
149,0,16.0,0,52996.0
131,0,1.0,0,15756.0
69,0,10.0,0,54049.0
112,0,0.5,2,13668.0
68,2,23.0,0,87552.0
112,0,1.0,0,18228.0
48,2,8.0,0,59454.0
12,0,3.0,0,5364.0
62,0,1.0,0,14660.0
107,0,3.0,0,6228.0
50,1,3.0,0,32424.0
50,3,8.0,0,1000000.0
68,1,3.0,0,35028.0
132,1,3.0,0,1980.0
144,0,4.0,0,19728.0
131,0,6.0,0,60535.0
36,1,6.0,0,51964.0
14,1,8.0,0,30000.0
129,1,4.0,0,25980.0
61,0,1.0,0,79956.0
50,1,7.0,0,45996.0
50,0,10.0,0,1000000.0
112,1,5.0,0,27336.0
107,0,2.0,0,4668.0
99,0,5.0,0,77831.0
136,0,2.0,0,84369.0
62,2,8.0,0,23735.0
112,3,13.0,2,41340.0
149,3,8.0,0,259811.0
117,1,12.0,0,71345.0
147,2,0.5,0,12240.0
118,2,8.0,0,18876.0
36,0,20.0,2,48000.0
149,0,9.0,0,179231.0
48,0,9.0,0,37834.0
138,0,16.0,2,100000.0
135,0,4.0,0,73361.0
8,2,3.0,0,45396.0
135,0,25.0,0,71184.0
69,0,6.0,0,43239.0
99,0,12.0,0,59454.0
107,0,4.0,0,4668.0
64,2,4.0,0,24000.0
50,1,10.0,0,29184.0
50,1,4.0,0,32424.0
39,1,26.0,0,97260.0
62,0,6.0,0,16752.0
62,0,6.0,0,36300.0
62,0,4.0,0,7032.0
24,0,2.0,0,6636.0
131,0,8.0,0,54049.0
62,0,1.0,0,12566.0
82,0,5.0,0,41508.0
82,0,6.0,0,37104.0
62,2,3.0,0,4887.0
118,2,5.0,0,43404.0
149,0,6.0,0,798828.0
48,3,16.0,0,43239.0
117,2,20.0,0,43200.0
62,0,3.0,0,3852.0
48,2,0.5,0,15720.0
15,2,16.0,2,64859.0
149,0,12.0,0,68507.0
107,0,3.0,2,12000.0
132,0,2.0,0,1644.0
149,0,7.0,0,775560.0
124,0,6.0,0,37620.0
71,0,16.0,2,86328.0
8,1,2.0,1,20760.0
150,1,4.0,2,3744.0
48,3,4.0,0,34591.0
112,2,8.0,0,54672.0
62,2,3.0,2,5028.0
50,2,2.0,0,63778.0
132,0,5.0,0,16488.0
48,2,1.0,0,466980.0
139,1,18.0,0,184500.0
132,0,2.0,0,8568.0
69,2,5.0,0,28536.0
8,3,7.0,0,70264.0
62,0,4.0,0,293196.0
15,2,14.0,0,869112.0
69,0,12.0,0,37834.0
73,0,18.0,0,23892.0
62,0,4.0,0,14660.0
62,0,3.0,0,5028.0
130,0,2.0,0,311880.0
131,1,6.0,0,48644.0
82,2,5.0,0,38916.0
107,0,2.0,0,4284.0
50,1,20.0,0,56211.0
62,2,5.0,0,35742.0
118,2,5.0,0,16044.0
42,0,1.0,0,3072.0
131,0,10.0,0,83236.0
62,1,4.0,0,5868.0
62,0,7.0,0,20943.0
62,0,13.0,0,33508.0
124,1,25.0,0,64859.0
48,2,3.0,0,492924.0
69,2,19.0,0,22308.0
68,0,17.0,0,140088.0
136,0,8.0,0,11893.0
112,2,9.0,0,45564.0
155,1,3.0,0,5952.0
69,2,2.0,0,8436.0
7,0,0.5,0,44762.0
136,1,1.0,0,12192.0
62,0,6.0,2,17450.0
50,2,12.0,0,65399.0
50,2,2.0,0,42804.0
143,3,5.0,0,5892.0
131,3,1.0,0,19458.0
62,0,4.0,0,0.0
111,0,7.0,0,18960.0
135,2,13.0,0,95736.0
88,2,10.0,0,28646.0
66,1,14.0,0,54049.0
107,0,4.0,0,3504.0
7,1,25.0,2,66810.0
62,0,3.0,0,13264.0
62,0,4.0,0,156060.0
107,0,2.0,0,3192.0
50,2,3.0,0,51888.0
62,0,10.0,0,31051.0
151,1,3.0,0,28800.0
62,0,1.0,0,1680.0
124,0,6.0,0,37620.0
62,1,1.0,0,2016.0
131,1,6.0,0,43239.0
62,2,7.0,0,41885.0
144,0,7.0,0,19728.0
118,2,9.0,0,15098.0
62,0,8.0,2,698.0
112,0,3.0,0,12756.0
62,0,14.0,0,102898.0
62,2,15.0,0,25131.0
62,0,1.0,0,1680.0
149,3,14.0,0,110517.0
107,0,2.0,0,8448.0
62,0,0.5,0,4189.0
118,1,13.0,0,18876.0
62,0,8.0,2,16752.0
107,0,2.0,0,5832.0
99,1,19.0,0,76750.0
99,0,7.0,0,38916.0
131,0,21.0,2,81050.0
69,0,5.0,0,19452.0
131,1,4.0,0,25944.0
69,1,5.0,0,37834.0
62,0,5.0,0,6283.0
62,2,7.0,0,349043.0
149,2,7.0,0,84019.0
62,0,3.0,0,12566.0
62,0,4.0,2,3000.0
62,0,5.0,0,7958.0
107,0,3.0,0,311292.0
124,2,3.0,0,15972.0
50,0,3.0,0,54049.0
48,1,28.0,0,107449.0
48,0,3.0,1,19458.0
50,1,3.0,0,33732.0
64,0,10.0,0,17100.0
62,0,7.0,0,23735.0
62,2,6.0,0,6696.0
50,2,7.0,0,59454.0
62,0,5.0,2,40000.0
116,1,7.0,0,13596.0
62,0,0.5,0,7679.0
62,0,4.0,0,9215.0
62,0,2.0,0,9773.0
64,2,8.0,0,14256.0
107,0,3.0,0,7392.0
7,0,21.0,0,113576.0
149,0,6.0,0,55582.0
131,3,5.0,0,23088.0
131,2,10.0,0,59454.0
126,2,17.0,0,12972.0
93,0,1.0,0,4356.0
24,2,7.0,0,33408.0
50,3,6.0,0,51888.0
125,0,4.0,0,43029.0
63,2,20.0,0,21960.0
131,0,4.0,0,19452.0
113,2,3.0,0,13008.0
30,0,10.0,0,137172.0
50,1,5.0,0,60535.0
147,2,5.0,0,51384.0
135,0,10.0,0,59892.0
48,3,10.0,0,583728.0
44,0,8.0,0,51888.0
99,1,6.0,0,44100.0
48,2,3.0,0,38916.0
118,3,6.0,0,56616.0
149,1,9.0,0,36193.0
69,1,12.0,2,90804.0
62,1,8.0,0,13962.0
48,2,11.0,0,38915.0
131,2,15.0,0,61616.0
62,0,2.0,0,16056.0
107,0,1.0,0,1632.0
149,0,5.0,0,64630.0
131,0,2.0,0,28646.0
62,2,4.0,0,34904.0
62,0,2.0,0,4189.0
107,1,10.0,2,9336.0
131,1,9.0,0,54049.0
8,0,34.0,2,43239.0
99,0,23.0,1,46704.0
50,0,20.0,0,86478.0
48,2,5.0,0,54049.0
66,2,9.0,0,612912.0
136,2,11.0,1,85380.0
127,0,7.0,0,48644.0
62,0,12.0,0,18150.0
62,0,5.0,0,19546.0
24,1,12.0,2,60000.0
62,2,10.0,0,10896.0
50,2,6.0,0,64859.0
48,2,4.0,0,44320.0
73,0,14.0,0,15924.0
69,2,6.0,0,32429.0
48,2,17.0,0,55130.0
8,2,5.0,0,518868.0
149,0,35.0,0,74324.0
112,1,7.0,0,42528.0
50,2,4.0,0,46482.0
149,2,2.0,0,64630.0
15,0,6.0,0,34152.0
33,0,0.5,0,20904.0
62,0,5.0,0,9215.0
62,2,4.0,0,13264.0
62,0,1.0,0,1680.0
71,2,15.0,0,1000000.0
113,2,15.0,2,108098.0
12,0,7.0,0,7068.0
107,0,3.0,2,6.0
118,0,26.0,0,24540.0
62,0,2.0,0,6696.0
80,2,12.0,0,40000.0
118,2,17.0,0,23592.0
149,0,3.0,0,69800.0
62,0,4.0,0,8377.0
62,0,1.0,0,4468.0
149,1,0.5,0,244296.0
112,0,1.0,0,16704.0
8,2,2.0,0,31128.0
50,2,7.0,0,82155.0
50,2,6.0,0,622644.0
50,0,5.0,0,63778.0
33,0,5.0,0,435.0
50,2,13.0,0,91883.0
62,0,10.0,0,40212.0
99,0,4.0,0,48644.0
50,3,3.0,0,62697.0
12,0,2.0,0,3672.0
149,0,28.0,0,103408.0
62,0,3.0,0,5028.0
144,0,3.0,0,14400.0
82,0,4.0,2,33732.0
99,2,20.0,2,145932.0
62,2,9.0,0,577344.0
50,1,15.0,0,81074.0
136,2,16.0,0,81319.0
149,3,25.0,0,232667.0
30,0,6.0,0,142886.0
149,0,0.5,0,31888.0
48,2,7.0,0,55130.0
62,0,3.0,0,6696.0
129,0,7.0,0,32028.0
50,1,24.0,1,46440.0
48,2,2.0,0,35672.0
50,1,5.0,0,35928.0
131,2,13.0,0,56211.0
50,0,5.0,1,22056.0
105,2,26.0,0,94512.0
50,2,5.0,0,52536.0
62,0,0.5,0,1000000.0
149,0,4.0,0,43948.0
99,1,2.0,0,29184.0
107,0,3.0,0,6204.0
62,0,4.0,0,4824.0
48,2,10.0,2,54049.0
50,2,15.0,0,75669.0
12,0,2.0,0,0.0
131,0,30.0,2,54049.0
60,1,18.0,0,42804.0
50,0,4.0,0,54480.0
67,0,2.0,0,32315.0
52,0,8.0,0,22056.0
62,0,4.0,0,11365.0
131,2,10.0,0,162147.0
36,2,13.0,2,25980.0
149,1,6.0,0,775560.0
147,0,15.0,0,48936.0
69,1,12.0,0,37834.0
135,0,3.0,0,41112.0
8,1,23.0,0,64859.0
48,2,20.0,2,86478.0
132,0,12.0,0,23076.0
149,0,5.0,0,45241.0
62,2,6.0,0,4887.0
98,0,3.0,0,8400.0
48,2,10.0,0,68102.0
149,0,28.0,0,103408.0
127,1,5.0,0,20760.0
62,0,2.0,0,0.0
131,0,16.0,2,75669.0
149,0,29.0,0,77556.0
69,2,15.0,0,596700.0
112,0,2.0,0,16704.0
149,2,10.0,0,122796.0
62,0,6.0,0,20943.0
62,0,4.0,0,27923.0
62,0,2.0,0,34904.0
144,0,3.0,0,23664.0
129,1,11.0,0,33624.0
50,1,10.0,0,64859.0
118,0,5.0,0,13212.0
48,2,3.0,0,43239.0
62,0,11.0,0,139617.0
12,0,13.0,0,70000.0
144,0,4.0,0,7884.0
131,1,5.0,0,21620.0
105,1,8.0,0,107895.0
50,2,12.0,0,5945.0
33,1,4.0,0,38316.0
24,1,6.0,0,25200.0
155,1,4.0,1,18000.0
62,0,4.0,0,167544.0
15,0,2.0,0,25944.0
149,0,8.0,0,42656.0
99,0,10.0,2,129718.0
149,0,6.0,0,1000000.0
8,1,6.0,0,49296.0
86,0,7.0,2,1020000.0
144,0,2.0,1,5916.0
62,0,8.0,2,8377.0
117,2,1.0,0,10860.0
62,0,6.0,0,16056.0
50,1,6.0,2,129718.0
98,0,2.0,0,3672.0
149,0,25.0,0,38778.0
50,0,8.0,0,73507.0
62,0,8.0,0,26108.0
50,1,2.0,0,45834.0
131,0,7.0,0,56211.0
75,1,18.0,2,51888.0
50,2,4.0,0,54049.0
68,0,20.0,0,122580.0
144,0,24.0,0,46351.0
107,0,3.0,0,4284.0
62,0,2.0,0,4887.0
149,0,7.0,0,112456.0
52,0,10.0,0,28430.0
63,0,3.0,0,21960.0
149,0,22.0,0,46533.0
62,0,4.0,0,5585.0
149,2,11.0,0,36193.0
73,0,1.0,0,6684.0
62,0,5.0,0,11724.0
96,1,0.5,0,3312.0
42,0,2.0,0,4236.0
149,0,12.0,0,58167.0
131,3,6.0,0,43239.0
131,0,5.0,0,39996.0
149,0,1.0,0,418800.0
47,0,12.0,0,58368.0
62,0,2.0,0,0.0
117,0,17.0,0,69275.0
50,0,2.0,1,19452.0
112,1,7.0,0,36703.0
149,0,3.0,0,36193.0
66,0,17.0,0,778308.0
8,0,8.0,0,64859.0
62,0,3.0,0,11867.0
7,3,30.0,0,100214.0
99,0,2.0,0,62697.0
131,1,4.0,0,19458.0
149,0,12.0,0,85311.0
48,2,11.0,0,57292.0
99,2,3.0,0,37620.0
62,0,5.0,0,13688.0
98,0,3.0,0,3600.0
131,0,15.0,0,29186.0
112,0,3.0,0,21864.0
144,1,4.0,1,9864.0
62,0,2.0,0,3770.0
149,1,4.0,0,355463.0
62,2,6.0,0,29320.0
62,1,3.0,0,8377.0
48,2,12.0,0,64859.0
147,1,12.0,0,58728.0
12,2,14.0,0,21192.0
62,2,5.0,0,15358.0
132,0,5.0,0,17808.0
62,2,10.0,0,10056.0
149,0,24.0,0,67215.0
50,0,1.0,0,43239.0
62,2,4.0,0,15009.0
62,0,2.0,0,7037.0
99,2,5.0,2,51888.0
6,0,3.0,0,15552.0
107,0,4.0,0,4356.0
147,2,16.0,2,75000.0
131,0,2.0,0,27565.0
62,2,5.0,0,72000.0
149,0,5.0,0,68507.0
131,1,19.0,0,54049.0
62,0,2.0,0,5752.0
103,1,3.0,0,6588.0
62,2,2.0,0,4063.0
62,0,2.0,0,4692.0
36,2,5.0,0,36372.0
12,0,2.0,0,10596.0
50,0,5.0,0,56968.0
149,0,10.0,0,99530.0
62,0,9.0,0,48866.0
50,0,5.0,0,59454.0
50,0,8.0,0,64859.0
14,0,7.0,0,36000.0
28,0,13.0,0,75631.0
149,0,2.0,0,38778.0
149,2,3.0,0,103408.0
62,0,2.0,0,5028.0
62,0,8.0,0,12566.0
62,0,4.0,0,10471.0
62,0,4.0,0,6696.0
62,2,1.0,0,1680.0
112,1,18.0,2,36444.0
118,3,14.0,0,45300.0
130,1,3.0,0,36889.0
50,2,16.0,0,70264.0
149,0,14.0,2,698004.0
62,0,5.0,0,19546.0
131,0,5.0,0,34916.0
116,0,3.0,0,29832.0
99,2,5.0,2,48644.0
112,2,19.0,2,91128.0
15,0,4.0,0,45396.0
62,0,12.0,0,41885.0
48,2,5.0,0,69183.0
118,0,12.0,0,94366.0
50,3,3.0,0,64859.0
48,2,15.0,0,64859.0
62,0,8.0,0,2508.0
15,1,9.0,0,45396.0
149,1,2.0,0,27144.0
50,0,4.0,0,674532.0
100,0,4.0,0,56223.0
50,1,21.0,0,73507.0
112,1,2.0,2,26578.0
50,3,8.0,0,67021.0
107,0,3.0,0,6228.0
62,2,0.5,0,3351.0
62,0,7.0,0,6702.0
21,0,4.0,0,10908.0
62,0,4.0,0,34904.0
86,1,4.0,0,36000.0
112,2,6.0,0,24300.0
52,2,3.0,0,16860.0
33,2,2.0,0,24384.0
143,1,0.5,0,2316.0
62,2,2.0,0,4454.0
149,0,30.0,0,55582.0
36,1,4.0,1,17664.0
62,0,3.0,0,9773.0
131,1,7.0,0,31348.0
62,0,8.0,0,17452.0
149,0,14.0,0,84019.0
69,0,15.0,0,19452.0
50,1,18.0,0,81074.0
62,0,3.0,0,13962.0
50,2,2.0,0,32424.0
62,0,6.0,0,14660.0
15,2,5.0,0,46704.0
50,2,3.0,0,58368.0
66,0,3.0,0,41077.0
50,1,0.5,0,22056.0
62,0,10.0,0,13956.0
50,2,10.0,0,67021.0
107,0,4.0,0,10512.0
69,2,13.0,2,97288.0
149,0,8.0,0,868620.0
149,0,5.0,0,45241.0
149,2,30.0,0,129259.0
33,2,10.0,0,35700.0
99,1,3.0,0,36425.0
124,0,1.0,0,14316.0
62,2,4.0,2,13404.0
62,0,7.0,0,16754.0
149,0,4.0,0,38778.0
66,2,4.0,0,45401.0
149,1,20.0,0,51704.0
62,0,4.0,0,11169.0
117,2,10.0,0,71340.0
62,2,5.0,0,7400.0
62,2,6.0,0,6702.0
131,0,1.0,0,34591.0
62,0,7.0,2,8376.0
149,0,20.0,0,45241.0
62,0,2.0,0,30716.0
59,0,2.0,0,37056.0
68,0,4.0,0,44160.0
99,0,10.0,0,56211.0
62,0,9.0,0,16752.0
62,0,5.0,0,10056.0
69,1,0.5,0,15564.0
50,2,3.0,0,65940.0
50,3,5.0,0,38915.0
50,3,10.0,0,62913.0
36,0,6.0,0,25980.0
126,2,6.0,0,37620.0
99,0,8.0,0,72426.0
62,0,2.0,0,3348.0
60,2,14.0,0,53496.0
50,1,2.0,0,38915.0
148,0,5.0,0,38114.0
118,0,10.0,2,113244.0
112,1,9.0,2,72900.0
71,0,5.0,0,377700.0
48,2,0.5,0,34591.0
62,2,6.0,0,16752.0
62,2,0.5,0,11169.0
118,1,4.0,0,30192.0
62,0,3.0,1,4200.0
135,0,9.0,0,38052.0
50,1,20.0,0,92964.0
62,2,1.0,0,3770.0
62,0,2.0,0,2100.0
48,2,0.5,0,32429.0
62,0,2.0,0,7536.0
62,0,9.0,0,26808.0
149,0,3.0,0,41363.0
62,0,4.0,0,11588.0
50,0,13.0,0,70264.0
50,2,5.0,0,77831.0
131,1,16.0,0,33510.0
50,3,12.0,0,67021.0
155,0,2.0,1,6468.0
50,2,5.0,0,59454.0
33,2,8.0,0,47169.0
113,0,7.0,0,22056.0
149,0,20.0,0,90482.0
62,2,8.0,0,32993.0
62,0,8.0,0,5028.0
151,0,8.0,0,100000.0
105,2,24.0,0,91711.0
62,0,9.0,2,50268.0
124,1,3.0,0,7164.0
69,0,10.0,0,54049.0
149,0,6.0,0,56228.0
153,0,2.0,0,300.0
12,0,2.0,0,2544.0
86,0,3.0,0,14643.0
135,1,12.0,2,77831.0
50,2,7.0,0,64980.0
62,0,3.0,0,7000.0
149,0,10.0,0,64630.0
96,0,3.0,0,12408.0
149,0,0.5,0,434316.0
136,1,2.0,1,70646.0
36,2,18.0,0,41568.0
131,3,17.0,0,43239.0
15,0,9.0,0,64860.0
99,0,27.0,0,43239.0
20,0,3.0,0,19872.0
36,2,7.0,0,44172.0
62,0,1.0,0,9773.0
48,2,8.0,0,50806.0
68,1,29.0,0,105072.0
115,0,8.0,0,71262.0
62,0,3.0,0,8377.0
139,0,21.0,0,32031.0
69,0,14.0,0,37834.0
28,1,29.0,2,90758.0
50,0,6.0,0,61616.0
62,0,3.0,0,16752.0
62,0,14.0,0,41885.0
50,0,15.0,0,55130.0
48,2,6.0,0,50806.0
50,3,12.0,0,71340.0
24,2,8.0,0,33156.0
149,2,16.0,2,64630.0
62,0,4.0,0,9075.0
79,0,6.0,0,45396.0
62,0,3.0,0,5364.0
131,2,4.0,0,43239.0
115,0,2.0,0,402420.0
106,2,7.0,0,37404.0
149,2,2.0,0,82726.0
7,0,10.0,0,108550.0
138,2,9.0,0,39770.0
149,0,3.0,0,34900.0
71,2,12.0,0,134894.0
99,0,4.0,0,38915.0
66,0,2.0,1,5400.0
105,0,10.0,0,77685.0
50,1,8.0,0,38916.0
136,2,20.0,0,145358.0
105,0,7.0,0,75527.0
149,1,2.0,0,38778.0
62,0,5.0,0,23735.0
62,2,6.0,0,7512.0
131,1,22.0,0,51347.0
112,2,5.0,2,15192.0
62,0,9.0,0,41885.0
63,0,8.0,0,19320.0
112,1,7.0,0,45564.0
50,0,9.0,0,71340.0
62,0,2.0,0,2508.0
107,0,2.0,0,6228.0
68,1,20.0,0,122580.0
132,1,6.0,0,19788.0
48,0,2.0,0,32429.0
48,2,3.0,0,46482.0
118,0,4.0,0,18876.0
50,1,10.0,0,58373.0
12,0,3.0,0,3960.0
98,1,8.0,0,10506.0
36,0,8.0,0,44172.0
149,2,2.0,0,36193.0
62,0,4.0,0,10056.0
63,2,9.0,0,64859.0
62,0,7.0,0,10056.0
30,2,7.0,0,64301.0
62,2,6.0,0,0.0
148,2,10.0,0,65928.0
149,0,1.0,0,48472.0
12,0,0.5,0,4944.0
62,0,4.0,0,14660.0
118,2,14.0,0,43404.0
62,0,2.0,0,11449.0
12,0,4.0,0,5652.0
98,0,3.0,2,10512.0
33,2,11.0,0,31692.0
62,0,6.0,0,16587.0
50,1,2.0,0,32424.0
73,0,0.5,0,4141.0
48,3,3.0,0,38915.0
62,0,8.0,0,698086.0
62,0,13.0,0,15358.0
136,2,15.0,0,243957.0
117,0,12.0,0,48852.0
12,2,1.0,0,4236.0
63,1,3.0,0,6144.0
50,1,10.0,0,52968.0
105,0,21.0,0,107895.0
50,2,0.5,0,51888.0
66,3,6.0,0,84316.0
7,0,8.0,0,62133.0
107,2,1.0,0,2724.0
62,0,2.0,0,19546.0
107,0,1.0,0,3504.0
63,0,0.5,0,6588.0
62,0,2.0,0,2508.0
71,3,9.0,0,41004.0
149,0,15.0,0,105993.0
131,0,12.0,0,37834.0
62,0,4.0,0,9216.0
5,1,14.0,0,41000.0
48,0,3.0,0,34591.0
107,2,5.0,0,7788.0
118,3,10.0,0,34601.0
62,0,6.0,0,18150.0
15,0,1.0,0,33732.0
149,0,14.0,0,90482.0
74,0,9.0,0,44488.0
62,2,5.0,0,8208.0
73,2,5.0,1,7968.0
48,2,3.0,0,56211.0
39,0,2.0,0,59916.0
127,0,4.0,0,15564.0
62,0,4.0,0,9216.0
15,2,3.0,0,47563.0
98,0,2.0,0,3672.0
62,0,5.0,0,268068.0
117,0,4.0,1,27144.0
48,2,5.0,0,648588.0
149,0,22.0,0,148648.0
62,0,2.0,0,11169.0
50,2,6.0,0,47779.0
149,2,3.0,0,42656.0
12,2,12.0,0,13992.0
62,0,1.0,0,167544.0
62,0,10.0,0,20943.0
131,1,30.0,0,33510.0
149,0,2.0,0,38778.0
130,0,2.0,0,21132.0
107,0,5.0,0,14004.0
36,1,6.0,0,38976.0
68,1,1.0,0,36000.0
7,3,5.0,0,133619.0
59,2,16.0,0,111576.0
112,1,4.0,2,911244.0
62,0,2.0,0,9075.0
149,0,2.0,0,34254.0
62,0,9.0,0,13669.0
107,0,8.0,0,13620.0
144,0,7.0,0,28928.0
149,0,5.0,1,56874.0
48,2,5.0,0,51887.0
129,0,10.0,0,43944.0
48,2,3.0,0,57292.0
131,2,15.0,0,58373.0
50,1,0.5,1,11028.0
62,2,9.0,0,22339.0
62,0,0.5,0,6422.0
129,0,8.0,0,44028.0
48,2,5.0,0,70264.0
149,1,15.0,0,63337.0
62,2,2.0,0,7260.0
112,2,10.0,0,42528.0
48,1,0.5,1,17508.0
131,2,10.0,0,72642.0
48,1,5.0,0,38915.0
69,2,7.0,0,32429.0
52,0,9.0,0,32429.0
131,2,5.0,0,54049.0
62,2,8.0,0,19764.0
149,3,3.0,0,51704.0
66,0,5.0,0,48644.0
107,0,1.0,0,4356.0
99,0,25.0,0,62136.0
99,1,2.0,0,29832.0
107,2,2.0,0,7788.0
62,2,3.0,2,1344.0
149,2,3.0,0,64630.0
149,0,1.0,0,25852.0
52,2,3.0,0,12972.0
50,0,5.0,0,51888.0
62,2,10.0,0,10723.0
7,0,5.0,0,68714.0
69,1,3.0,0,20760.0
149,0,9.0,0,62045.0
149,0,6.0,0,558396.0
50,1,4.0,0,37834.0
50,2,34.0,0,73644.0
71,1,1.0,0,4.0
8,1,8.0,0,44100.0
132,1,3.0,0,5280.0
105,2,2.0,0,66895.0
105,2,8.0,0,110052.0
118,2,8.0,0,51900.0
50,1,3.0,2,12972.0
151,0,15.0,0,90000.0
50,0,1.0,0,557784.0
62,2,11.0,0,18150.0
107,0,2.0,0,6228.0
62,0,10.0,0,44678.0
62,0,8.0,0,27923.0
62,0,16.0,2,30000.0
64,0,6.0,1,28500.0
62,0,5.0,0,6696.0
98,2,8.0,0,218882.0
48,2,5.0,0,35028.0
50,2,11.0,1,54480.0
135,0,5.0,0,42960.0
64,0,5.0,0,42756.0
124,1,17.0,0,41508.0
107,2,5.0,0,10512.0
131,0,15.0,0,32429.0
124,2,3.0,0,16524.0
48,3,5.0,0,648588.0
62,2,11.0,0,39093.0
8,2,4.0,2,73507.0
48,2,4.0,0,62697.0
149,1,3.0,0,62045.0
135,2,20.0,0,72540.0
62,0,4.0,0,26808.0
131,3,4.0,0,16212.0
50,0,8.0,0,60535.0
50,0,3.0,0,778308.0
98,0,1.0,0,4728.0
118,2,10.0,0,20760.0
112,2,8.0,0,57708.0
130,0,10.0,2,65388.0
62,0,0.5,0,1680.0
48,2,1.0,0,32040.0
61,2,17.0,2,140000.0
132,1,0.5,0,4944.0
48,3,4.0,0,21408.0
131,2,5.0,0,32429.0
99,1,2.0,0,37834.0
50,1,20.0,0,162147.0
135,2,10.0,0,69548.0
66,2,5.0,0,1000000.0
131,0,8.0,0,62697.0
50,0,7.0,0,71345.0
12,0,10.0,2,21600.0
82,2,5.0,0,72636.0
136,2,18.0,0,71154.0
117,1,10.0,0,27144.0
118,3,15.0,0,37752.0
135,2,13.0,0,49092.0
6,2,2.0,2,17556.0
99,0,6.0,0,64860.0
50,1,8.0,0,48644.0
140,1,3.0,0,4416.0
135,0,24.0,2,38916.0
136,0,5.0,0,96566.0
91,0,2.0,2,32858.0
15,1,8.0,0,36324.0
50,1,2.0,0,50592.0
62,0,6.0,0,15358.0
113,2,2.0,0,11676.0
48,2,4.0,0,46482.0
49,1,5.0,0,21204.0
107,0,4.0,0,2724.0
117,0,6.0,0,37992.0
62,2,9.0,0,16416.0
151,0,27.0,0,107900.0
107,0,2.0,0,4668.0
62,0,3.0,0,4356.0
6,2,3.0,0,11292.0
12,0,8.0,0,8472.0
62,0,4.0,0,27923.0
24,2,10.0,2,33156.0
52,2,0.5,0,28105.0
107,0,8.0,0,6228.0
22,2,10.0,0,11820.0
132,2,13.0,0,17148.0
149,3,20.0,0,51704.0
69,0,8.0,0,52428.0
60,1,9.0,0,23088.0
39,0,13.0,0,97618.0
63,1,4.0,0,3516.0
83,0,10.0,0,51887.0
7,0,33.0,2,53448.0
12,0,0.5,0,1056.0
62,2,3.0,0,4524.0
99,1,5.0,0,34884.0
135,1,21.0,0,53388.0
64,1,3.0,0,26125.0
7,0,6.0,0,1000000.0
62,0,7.0,0,25131.0
149,1,5.0,0,43948.0
15,3,3.0,0,28536.0
62,0,5.0,2,8376.0
36,1,5.0,2,41568.0
62,2,3.0,0,5028.0
136,3,5.0,0,132143.0
132,0,6.0,0,18468.0
30,3,5.0,0,17148.0
62,2,4.0,0,336.0
39,1,15.0,0,104206.0
99,1,10.0,1,110256.0
50,2,14.0,2,135100.0
149,3,14.0,0,129259.0
47,2,10.0,0,60535.0
48,2,14.0,0,54049.0
68,1,3.0,0,59544.0
62,0,8.0,0,23037.0
7,0,15.0,0,133600.0
62,0,5.0,0,5532.0
139,1,5.0,0,49968.0
105,3,1.0,0,70132.0
135,0,12.0,0,55224.0
68,1,10.0,0,140088.0
149,0,20.0,0,129259.0
62,0,5.0,0,13002.0
149,2,1.0,0,64630.0
62,0,2.0,0,13962.0
50,1,2.0,2,5832.0
149,0,25.0,0,101347.0
48,2,3.0,0,40537.0
135,0,13.0,0,110460.0
113,2,0.5,0,1946.0
62,0,10.0,0,39093.0
64,1,8.0,0,42756.0
118,1,11.0,0,23592.0
131,1,4.0,0,22701.0
21,2,5.0,0,33060.0
149,0,2.0,0,36193.0
149,0,1.0,0,46533.0
149,0,11.0,0,87250.0
149,1,0.5,0,45241.0
136,1,21.0,0,103682.0
62,0,9.0,0,3348.0
118,2,20.0,0,39300.0
6,2,8.0,0,20064.0
107,0,3.0,0,8952.0
64,1,2.0,0,2304.0
107,2,4.0,0,1944.0
69,2,20.0,0,37834.0
33,2,5.0,2,62408.0
50,3,7.0,0,1000000.0
99,0,4.0,0,55130.0
149,1,2.0,0,29730.0
66,0,3.0,0,70264.0
117,0,4.0,0,23352.0
99,1,16.0,2,140550.0
88,1,3.0,0,41077.0
62,0,4.0,0,7679.0
50,2,5.0,0,48000.0
69,0,6.0,0,35672.0
99,0,9.0,0,47100.0
151,0,8.0,2,200000.0
62,0,4.0,0,12564.0
